electricity_id,user_id,date,units_kwh,meter_reading,source,created_at
450,3,2025-03-31,9.1,3088.6,Grid,2025-03-31
451,3,2025-04-01,6.06,2613.18,Grid,2025-04-01
452,3,2025-04-02,9.2,2840.67,Grid,2025-04-02
453,3,2025-04-03,6.18,1509.78,Grid,2025-04-03
454,3,2025-04-04,9.11,4874.61,Solar,2025-04-04
455,3,2025-04-05,8.12,4789.06,Grid,2025-04-05
456,3,2025-04-06,5.84,1308.01,Grid,2025-04-06
457,3,2025-04-07,6.08,4084.79,Solar,2025-04-07
458,3,2025-04-08,8.04,3463.68,Grid,2025-04-08
459,3,2025-04-09,6.95,4371.28,Grid,2025-04-09
460,3,2025-04-10,5.68,1141.0,Solar,2025-04-10
461,3,2025-04-11,8.59,2801.94,Solar,2025-04-11
462,3,2025-04-12,5.52,4140.58,Grid,2025-04-12
463,3,2025-04-13,5.4,2634.42,Grid,2025-04-13
464,3,2025-04-14,6.62,2677.27,Grid,2025-04-14
465,3,2025-04-15,7.6,1399.62,Grid,2025-04-15
466,3,2025-04-16,7.7,3035.58,Solar,2025-04-16
467,3,2025-04-17,7.66,3526.7,Grid,2025-04-17
468,3,2025-04-18,8.35,3927.61,Grid,2025-04-18
469,3,2025-04-19,8.65,1827.28,Grid,2025-04-19
470,3,2025-04-20,7.81,4443.55,Solar,2025-04-20
471,3,2025-04-21,8.45,3601.0,Grid,2025-04-21
472,3,2025-04-22,5.48,2773.04,Solar,2025-04-22
473,3,2025-04-23,6.74,3461.63,Solar,2025-04-23
474,3,2025-04-24,9.64,1979.18,Solar,2025-04-24
475,3,2025-04-25,5.76,2935.57,Grid,2025-04-25
476,3,2025-04-26,9.21,4395.67,Grid,2025-04-26
477,3,2025-04-27,5.45,2868.75,Grid,2025-04-27
478,3,2025-04-28,8.91,1299.33,Grid,2025-04-28
479,3,2025-04-29,6.52,4658.02,Solar,2025-04-29
480,3,2025-04-30,5.44,1211.86,Grid,2025-04-30
481,3,2025-05-01,6.53,2451.68,Solar,2025-05-01
482,3,2025-05-02,7.58,3380.11,Solar,2025-05-02
483,3,2025-05-03,9.96,2538.34,Grid,2025-05-03
484,3,2025-05-04,9.65,1303.29,Solar,2025-05-04
485,3,2025-05-05,6.9,3982.07,Grid,2025-05-05
486,3,2025-05-06,9.03,2768.94,Solar,2025-05-06
487,3,2025-05-07,5.4,1417.71,Grid,2025-05-07
488,3,2025-05-08,8.47,1590.63,Solar,2025-05-08
489,3,2025-05-09,9.11,1132.6,Solar,2025-05-09
490,3,2025-05-10,7.44,2037.48,Solar,2025-05-10
491,3,2025-05-11,7.51,3083.42,Grid,2025-05-11
492,3,2025-05-12,6.84,3474.04,Grid,2025-05-12
493,3,2025-05-13,9.82,1391.71,Solar,2025-05-13
494,3,2025-05-14,6.56,4087.4,Solar,2025-05-14
495,3,2025-05-15,8.2,3271.83,Solar,2025-05-15
496,3,2025-05-16,8.25,1143.98,Grid,2025-05-16
497,3,2025-05-17,7.3,3809.64,Grid,2025-05-17
498,3,2025-05-18,5.29,4408.14,Solar,2025-05-18
499,3,2025-05-19,5.71,1746.68,Solar,2025-05-19
500,3,2025-05-20,5.51,1050.11,Solar,2025-05-20
501,3,2025-05-21,7.55,2009.19,Solar,2025-05-21
502,3,2025-05-22,6.53,3247.17,Grid,2025-05-22
503,3,2025-05-23,7.13,3145.83,Solar,2025-05-23
504,3,2025-05-24,7.25,2681.87,Solar,2025-05-24
505,3,2025-05-25,7.07,2053.57,Solar,2025-05-25
506,3,2025-05-26,8.85,2268.71,Solar,2025-05-26
507,3,2025-05-27,7.41,4950.62,Solar,2025-05-27
508,3,2025-05-28,8.8,2718.78,Grid,2025-05-28
509,3,2025-05-29,6.08,2594.93,Solar,2025-05-29
510,3,2025-05-30,9.88,4989.29,Grid,2025-05-30
511,3,2025-05-31,7.44,4974.11,Grid,2025-05-31
512,3,2025-06-01,9.22,3613.34,Solar,2025-06-01
513,3,2025-06-02,6.62,3950.29,Grid,2025-06-02
514,3,2025-06-03,6.97,2816.13,Solar,2025-06-03
515,3,2025-06-04,9.46,1478.62,Grid,2025-06-04
516,3,2025-06-05,8.44,2883.7,Grid,2025-06-05
517,3,2025-06-06,9.2,3718.58,Grid,2025-06-06
518,3,2025-06-07,8.19,1566.87,Grid,2025-06-07
519,3,2025-06-08,8.07,2960.14,Solar,2025-06-08
520,3,2025-06-09,8.69,1092.86,Grid,2025-06-09
521,3,2025-06-10,5.42,4885.87,Solar,2025-06-10
522,3,2025-06-11,5.36,4314.3,Grid,2025-06-11
523,3,2025-06-12,8.69,4643.84,Solar,2025-06-12
524,3,2025-06-13,8.87,2709.92,Grid,2025-06-13
525,3,2025-06-14,5.87,3723.61,Solar,2025-06-14
526,3,2025-06-15,6.33,1492.6,Solar,2025-06-15
527,3,2025-06-16,6.48,3435.21,Solar,2025-06-16
528,3,2025-06-17,6.91,2684.64,Grid,2025-06-17
529,3,2025-06-18,8.08,1143.46,Solar,2025-06-18
530,3,2025-06-19,7.65,2433.74,Grid,2025-06-19
531,3,2025-06-20,8.99,2823.22,Grid,2025-06-20
532,3,2025-06-21,7.91,4080.24,Solar,2025-06-21
533,3,2025-06-22,5.64,3420.05,Solar,2025-06-22
534,3,2025-06-23,6.12,1852.31,Grid,2025-06-23
535,3,2025-06-24,8.06,2477.73,Solar,2025-06-24
536,3,2025-06-25,5.61,2730.96,Solar,2025-06-25
537,3,2025-06-26,6.43,4089.18,Solar,2025-06-26
538,3,2025-06-27,9.59,3838.63,Solar,2025-06-27
539,3,2025-06-28,7.3,2116.67,Grid,2025-06-28
540,3,2025-06-29,8.28,4408.54,Solar,2025-06-29
541,4,2025-01-01,4.95,4322.4,Solar,2025-01-01
542,4,2025-01-02,2.49,3054.2,Grid,2025-01-02
543,4,2025-01-03,4.45,4712.26,Grid,2025-01-03
544,4,2025-01-04,4.2,3205.32,Grid,2025-01-04
545,4,2025-01-05,2.89,4433.14,Grid,2025-01-05
546,4,2025-01-06,3.91,3089.45,Solar,2025-01-06
547,4,2025-01-07,3.38,4885.16,Solar,2025-01-07
548,4,2025-01-08,4.18,4625.84,Solar,2025-01-08
549,4,2025-01-09,4.4,4895.93,Grid,2025-01-09
550,4,2025-01-10,4.2,3685.48,Solar,2025-01-10
551,4,2025-01-11,3.07,4347.02,Grid,2025-01-11
552,4,2025-01-12,4.28,1037.46,Solar,2025-01-12
553,4,2025-01-13,2.61,1366.65,Grid,2025-01-13
554,4,2025-01-14,2.98,1805.25,Solar,2025-01-14
555,4,2025-01-15,4.99,4179.78,Grid,2025-01-15
556,4,2025-01-16,4.17,4046.39,Solar,2025-01-16
557,4,2025-01-17,3.17,1943.31,Solar,2025-01-17
558,4,2025-01-18,2.01,1124.99,Grid,2025-01-18
559,4,2025-01-19,4.38,1704.59,Solar,2025-01-19
560,4,2025-01-20,3.44,4748.17,Solar,2025-01-20
561,4,2025-01-21,3.68,3693.35,Solar,2025-01-21
562,4,2025-01-22,4.03,3974.54,Solar,2025-01-22
563,4,2025-01-23,3.49,1751.87,Grid,2025-01-23
564,4,2025-01-24,4.35,1986.26,Grid,2025-01-24
565,4,2025-01-25,3.32,2509.62,Solar,2025-01-25
566,4,2025-01-26,3.3,1699.24,Grid,2025-01-26
567,4,2025-01-27,3.79,3203.33,Grid,2025-01-27
568,4,2025-01-28,4.8,3468.45,Grid,2025-01-28
569,4,2025-01-29,3.91,1829.19,Grid,2025-01-29
570,4,2025-01-30,4.52,1654.13,Solar,2025-01-30
571,4,2025-01-31,3.76,1734.96,Solar,2025-01-31
572,4,2025-02-01,2.08,1479.46,Solar,2025-02-01
573,4,2025-02-02,2.82,2082.53,Solar,2025-02-02
574,4,2025-02-03,2.78,4505.2,Solar,2025-02-03
575,4,2025-02-04,2.56,1857.1,Solar,2025-02-04
576,4,2025-02-05,3.45,4074.74,Grid,2025-02-05
577,4,2025-02-06,4.18,4536.7,Solar,2025-02-06
578,4,2025-02-07,4.3,1854.01,Solar,2025-02-07
579,4,2025-02-08,2.41,1301.81,Grid,2025-02-08
580,4,2025-02-09,4.87,1601.15,Grid,2025-02-09
581,4,2025-02-10,2.85,1969.73,Grid,2025-02-10
582,4,2025-02-11,4.72,1395.76,Grid,2025-02-11
583,4,2025-02-12,4.28,2565.29,Solar,2025-02-12
584,4,2025-02-13,2.2,4122.34,Grid,2025-02-13
585,4,2025-02-14,4.72,3519.09,Solar,2025-02-14
586,4,2025-02-15,3.04,1942.44,Solar,2025-02-15
587,4,2025-02-16,3.99,4628.81,Grid,2025-02-16
588,4,2025-02-17,4.81,2679.33,Grid,2025-02-17
589,4,2025-02-18,4.19,3815.17,Solar,2025-02-18
590,4,2025-02-19,2.59,3325.42,Solar,2025-02-19
591,4,2025-02-20,4.92,1510.8,Grid,2025-02-20
592,4,2025-02-21,2.34,1320.27,Solar,2025-02-21
593,4,2025-02-22,2.75,3463.41,Solar,2025-02-22
594,4,2025-02-23,3.57,1244.9,Grid,2025-02-23
595,4,2025-02-24,2.2,1609.06,Grid,2025-02-24
596,4,2025-02-25,2.25,1746.57,Solar,2025-02-25
597,4,2025-02-26,2.5,1053.24,Grid,2025-02-26
598,4,2025-02-27,4.01,2013.82,Solar,2025-02-27
599,4,2025-02-28,3.95,1887.34,Grid,2025-02-28
600,4,2025-03-01,3.54,2629.33,Grid,2025-03-01
601,4,2025-03-02,2.16,1228.59,Grid,2025-03-02
602,4,2025-03-03,2.49,4589.36,Grid,2025-03-03
603,4,2025-03-04,2.61,2869.28,Solar,2025-03-04
604,4,2025-03-05,4.61,4210.94,Solar,2025-03-05
605,4,2025-03-06,4.95,2405.97,Solar,2025-03-06
606,4,2025-03-07,2.2,3735.91,Solar,2025-03-07
607,4,2025-03-08,3.62,2264.02,Grid,2025-03-08
608,4,2025-03-09,3.97,4415.22,Grid,2025-03-09
609,4,2025-03-10,4.89,2641.77,Grid,2025-03-10
610,4,2025-03-11,4.38,3692.96,Solar,2025-03-11
611,4,2025-03-12,3.19,2992.37,Grid,2025-03-12
612,4,2025-03-13,4.09,3072.16,Solar,2025-03-13
613,4,2025-03-14,4.57,3895.61,Solar,2025-03-14
614,4,2025-03-15,2.42,1712.74,Solar,2025-03-15
615,4,2025-03-16,3.96,2020.25,Grid,2025-03-16
616,4,2025-03-17,3.85,3352.17,Solar,2025-03-17
617,4,2025-03-18,3.52,1176.2,Solar,2025-03-18
618,4,2025-03-19,4.95,1576.09,Solar,2025-03-19
619,4,2025-03-20,2.5,3323.55,Solar,2025-03-20
620,4,2025-03-21,2.04,4747.36,Grid,2025-03-21
621,4,2025-03-22,4.16,4793.75,Grid,2025-03-22
622,4,2025-03-23,4.19,3962.66,Grid,2025-03-23
623,4,2025-03-24,3.62,3096.87,Grid,2025-03-24
624,4,2025-03-25,3.41,3338.99,Grid,2025-03-25
625,4,2025-03-26,3.07,2997.69,Solar,2025-03-26
626,4,2025-03-27,2.52,4210.96,Grid,2025-03-27
627,4,2025-03-28,2.72,1642.74,Grid,2025-03-28
628,4,2025-03-29,3.35,3607.12,Solar,2025-03-29
629,4,2025-03-30,3.86,1970.12,Solar,2025-03-30
630,4,2025-03-31,3.41,2354.18,Grid,2025-03-31
631,4,2025-04-01,4.03,3502.47,Grid,2025-04-01
632,4,2025-04-02,2.21,2300.22,Grid,2025-04-02
633,4,2025-04-03,2.68,1284.64,Grid,2025-04-03
634,4,2025-04-04,4.08,3914.83,Grid,2025-04-04
635,4,2025-04-05,2.1,3785.72,Grid,2025-04-05
636,4,2025-04-06,4.81,4445.43,Solar,2025-04-06
637,4,2025-04-07,3.99,4369.77,Solar,2025-04-07
638,4,2025-04-08,4.01,4405.44,Solar,2025-04-08
639,4,2025-04-09,3.38,2115.3,Solar,2025-04-09
640,4,2025-04-10,3.14,2468.63,Grid,2025-04-10
641,4,2025-04-11,3.27,2933.62,Solar,2025-04-11
642,4,2025-04-12,4.75,3040.2,Solar,2025-04-12
643,4,2025-04-13,2.88,3207.74,Solar,2025-04-13
644,4,2025-04-14,4.41,2742.72,Grid,2025-04-14
645,4,2025-04-15,4.18,4495.41,Grid,2025-04-15
646,4,2025-04-16,2.84,1056.34,Grid,2025-04-16
647,4,2025-04-17,3.62,2841.94,Grid,2025-04-17
648,4,2025-04-18,2.04,1211.34,Solar,2025-04-18
649,4,2025-04-19,2.89,2910.52,Solar,2025-04-19
650,4,2025-04-20,2.14,2790.57,Solar,2025-04-20
651,4,2025-04-21,4.0,3851.54,Grid,2025-04-21
652,4,2025-04-22,2.56,1005.02,Solar,2025-04-22
653,4,2025-04-23,4.38,4030.67,Grid,2025-04-23
654,4,2025-04-24,4.99,4408.82,Solar,2025-04-24
655,4,2025-04-25,2.19,1252.22,Grid,2025-04-25
656,4,2025-04-26,2.34,1925.13,Grid,2025-04-26
657,4,2025-04-27,4.01,1685.68,Solar,2025-04-27
658,4,2025-04-28,3.55,4743.93,Grid,2025-04-28
659,4,2025-04-29,4.32,3170.4,Solar,2025-04-29
660,4,2025-04-30,3.82,2536.16,Solar,2025-04-30
661,4,2025-05-01,4.11,3915.64,Solar,2025-05-01
662,4,2025-05-02,2.31,1457.98,Solar,2025-05-02
663,4,2025-05-03,4.85,2937.61,Grid,2025-05-03
664,4,2025-05-04,3.9,1933.8,Grid,2025-05-04
665,4,2025-05-05,3.42,4052.68,Solar,2025-05-05
666,4,2025-05-06,4.91,3849.89,Solar,2025-05-06
667,4,2025-05-07,3.83,2343.83,Solar,2025-05-07
668,4,2025-05-08,3.55,1518.2,Grid,2025-05-08
669,4,2025-05-09,2.11,4293.01,Grid,2025-05-09
670,4,2025-05-10,3.72,2655.08,Grid,2025-05-10
671,4,2025-05-11,4.8,2469.43,Solar,2025-05-11
672,4,2025-05-12,3.85,3290.01,Solar,2025-05-12
673,4,2025-05-13,4.62,4602.55,Grid,2025-05-13
674,4,2025-05-14,4.98,1275.4,Solar,2025-05-14
675,4,2025-05-15,3.18,3053.42,Solar,2025-05-15
676,4,2025-05-16,4.72,3899.75,Solar,2025-05-16
677,4,2025-05-17,2.93,2673.93,Solar,2025-05-17
678,4,2025-05-18,4.46,4342.92,Grid,2025-05-18
679,4,2025-05-19,2.77,4562.81,Solar,2025-05-19
680,4,2025-05-20,2.34,3031.14,Grid,2025-05-20
681,4,2025-05-21,3.11,2465.72,Solar,2025-05-21
682,4,2025-05-22,4.25,4135.87,Solar,2025-05-22
683,4,2025-05-23,4.83,4017.58,Solar,2025-05-23
684,4,2025-05-24,3.09,4328.54,Solar,2025-05-24
685,4,2025-05-25,3.91,4383.17,Solar,2025-05-25
686,4,2025-05-26,4.17,4788.22,Grid,2025-05-26
687,4,2025-05-27,2.2,1711.97,Grid,2025-05-27
688,4,2025-05-28,2.04,4374.41,Grid,2025-05-28
689,4,2025-05-29,3.46,2497.27,Grid,2025-05-29
690,4,2025-05-30,3.68,2216.97,Solar,2025-05-30
691,4,2025-05-31,3.96,1602.44,Grid,2025-05-31
692,4,2025-06-01,3.29,2792.92,Grid,2025-06-01
693,4,2025-06-02,4.37,2932.28,Grid,2025-06-02
694,4,2025-06-03,4.57,4406.93,Grid,2025-06-03
695,4,2025-06-04,2.96,1616.85,Solar,2025-06-04
696,4,2025-06-05,3.8,2688.03,Grid,2025-06-05
697,4,2025-06-06,3.12,4032.98,Grid,2025-06-06
698,4,2025-06-07,2.43,4326.76,Grid,2025-06-07
699,4,2025-06-08,2.46,1893.32,Grid,2025-06-08
700,4,2025-06-09,3.91,1116.11,Grid,2025-06-09
701,4,2025-06-10,2.93,4710.96,Solar,2025-06-10
702,4,2025-06-11,2.65,1262.78,Solar,2025-06-11
703,4,2025-06-12,2.42,3994.79,Solar,2025-06-12
704,4,2025-06-13,4.89,1090.33,Grid,2025-06-13
705,4,2025-06-14,3.16,4811.76,Solar,2025-06-14
706,4,2025-06-15,3.38,4320.9,Solar,2025-06-15
707,4,2025-06-16,2.35,4142.24,Solar,2025-06-16
708,4,2025-06-17,3.81,3306.55,Grid,2025-06-17
709,4,2025-06-18,2.87,2921.91,Grid,2025-06-18
710,4,2025-06-19,3.16,4848.56,Solar,2025-06-19
711,4,2025-06-20,3.66,4037.59,Solar,2025-06-20
712,4,2025-06-21,4.5,2153.9,Solar,2025-06-21
713,4,2025-06-22,2.78,4137.83,Solar,2025-06-22
714,4,2025-06-23,3.03,3633.61,Solar,2025-06-23
715,4,2025-06-24,3.67,3873.83,Solar,2025-06-24
716,4,2025-06-25,2.42,3320.92,Solar,2025-06-25
717,4,2025-06-26,3.47,1167.94,Grid,2025-06-26
718,4,2025-06-27,4.64,3434.07,Solar,2025-06-27
719,4,2025-06-28,3.86,2469.83,Grid,2025-06-28
720,4,2025-06-29,3.43,2065.13,Grid,2025-06-29
721,5,2025-01-01,9.55,1561.58,Grid,2025-01-01
722,5,2025-01-02,9.35,3172.28,Grid,2025-01-02
723,5,2025-01-03,8.97,3961.99,Grid,2025-01-03
724,5,2025-01-04,9.72,3419.48,Grid,2025-01-04
725,5,2025-01-05,9.9,1920.05,Grid,2025-01-05
726,5,2025-01-06,6.88,1936.94,Solar,2025-01-06
727,5,2025-01-07,6.93,2307.99,Grid,2025-01-07
728,5,2025-01-08,9.33,2752.53,Grid,2025-01-08
729,5,2025-01-09,9.14,4966.69,Grid,2025-01-09
730,5,2025-01-10,6.0,2724.67,Grid,2025-01-10
731,5,2025-01-11,7.2,3141.48,Solar,2025-01-11
732,5,2025-01-12,9.42,2447.82,Solar,2025-01-12
733,5,2025-01-13,8.13,3454.93,Grid,2025-01-13
734,5,2025-01-14,7.38,4707.09,Solar,2025-01-14
735,5,2025-01-15,5.67,1305.31,Solar,2025-01-15
736,5,2025-01-16,9.02,4476.06,Grid,2025-01-16
737,5,2025-01-17,5.04,1274.23,Grid,2025-01-17
738,5,2025-01-18,9.14,1235.29,Grid,2025-01-18
739,5,2025-01-19,8.69,4204.86,Solar,2025-01-19
740,5,2025-01-20,8.77,4413.34,Solar,2025-01-20
741,5,2025-01-21,8.83,4686.18,Solar,2025-01-21
742,5,2025-01-22,5.44,2434.17,Solar,2025-01-22
743,5,2025-01-23,7.04,3481.67,Grid,2025-01-23
744,5,2025-01-24,6.74,2693.14,Grid,2025-01-24
745,5,2025-01-25,5.36,2208.35,Solar,2025-01-25
746,5,2025-01-26,6.5,1765.9,Grid,2025-01-26
747,5,2025-01-27,8.54,4371.86,Solar,2025-01-27
748,5,2025-01-28,7.01,1342.38,Solar,2025-01-28
749,5,2025-01-29,6.41,4375.59,Solar,2025-01-29
750,5,2025-01-30,9.53,3512.55,Grid,2025-01-30
751,5,2025-01-31,6.13,4082.03,Grid,2025-01-31
752,5,2025-02-01,6.79,1671.6,Grid,2025-02-01
753,5,2025-02-02,9.44,1202.86,Solar,2025-02-02
754,5,2025-02-03,7.93,4621.33,Grid,2025-02-03
755,5,2025-02-04,8.41,3827.41,Solar,2025-02-04
756,5,2025-02-05,9.11,2260.6,Grid,2025-02-05
757,5,2025-02-06,5.71,2895.1,Solar,2025-02-06
758,5,2025-02-07,7.48,2894.34,Solar,2025-02-07
759,5,2025-02-08,5.27,3622.45,Solar,2025-02-08
760,5,2025-02-09,5.0,2752.4,Solar,2025-02-09
761,5,2025-02-10,6.38,4340.74,Grid,2025-02-10
762,5,2025-02-11,9.2,4951.95,Solar,2025-02-11
763,5,2025-02-12,6.58,4123.27,Solar,2025-02-12
764,5,2025-02-13,6.35,2921.23,Grid,2025-02-13
765,5,2025-02-14,8.94,3135.74,Solar,2025-02-14
766,5,2025-02-15,9.55,3049.21,Solar,2025-02-15
767,5,2025-02-16,5.45,1003.07,Grid,2025-02-16
768,5,2025-02-17,8.16,1289.51,Solar,2025-02-17
769,5,2025-02-18,5.83,3536.78,Grid,2025-02-18
770,5,2025-02-19,8.81,4558.39,Solar,2025-02-19
771,5,2025-02-20,5.53,4788.43,Grid,2025-02-20
772,5,2025-02-21,6.8,1471.16,Grid,2025-02-21
773,5,2025-02-22,7.16,2265.42,Solar,2025-02-22
774,5,2025-02-23,6.84,1677.19,Grid,2025-02-23
775,5,2025-02-24,7.08,2492.09,Solar,2025-02-24
776,5,2025-02-25,6.06,1409.28,Solar,2025-02-25
777,5,2025-02-26,9.4,3806.07,Grid,2025-02-26
778,5,2025-02-27,8.04,4485.38,Solar,2025-02-27
779,5,2025-02-28,8.26,3210.35,Grid,2025-02-28
780,5,2025-03-01,6.98,1512.05,Solar,2025-03-01
781,5,2025-03-02,9.45,4982.01,Solar,2025-03-02
782,5,2025-03-03,5.29,2076.0,Grid,2025-03-03
783,5,2025-03-04,6.34,3796.54,Grid,2025-03-04
784,5,2025-03-05,6.69,1077.29,Grid,2025-03-05
785,5,2025-03-06,7.46,4686.19,Grid,2025-03-06
786,5,2025-03-07,7.98,4835.6,Solar,2025-03-07
787,5,2025-03-08,9.82,1020.01,Solar,2025-03-08
788,5,2025-03-09,6.56,4805.72,Solar,2025-03-09
789,5,2025-03-10,9.88,2244.41,Solar,2025-03-10
790,5,2025-03-11,8.85,1571.15,Solar,2025-03-11
791,5,2025-03-12,5.09,3099.35,Grid,2025-03-12
792,5,2025-03-13,6.74,2241.6,Solar,2025-03-13
793,5,2025-03-14,6.5,1390.86,Grid,2025-03-14
794,5,2025-03-15,9.24,4556.23,Solar,2025-03-15
795,5,2025-03-16,8.92,1821.56,Solar,2025-03-16
796,5,2025-03-17,6.99,2913.4,Grid,2025-03-17
797,5,2025-03-18,6.14,3710.78,Solar,2025-03-18
798,5,2025-03-19,8.74,1996.41,Solar,2025-03-19
799,5,2025-03-20,9.79,1959.06,Solar,2025-03-20
800,5,2025-03-21,9.96,3913.09,Solar,2025-03-21
801,5,2025-03-22,6.83,2409.71,Grid,2025-03-22
802,5,2025-03-23,5.7,4231.76,Grid,2025-03-23
803,5,2025-03-24,7.89,4565.02,Grid,2025-03-24
804,5,2025-03-25,6.94,1473.99,Solar,2025-03-25
805,5,2025-03-26,6.73,2666.96,Solar,2025-03-26
806,5,2025-03-27,7.35,4739.56,Grid,2025-03-27
807,5,2025-03-28,5.74,1565.48,Solar,2025-03-28
808,5,2025-03-29,5.67,4066.15,Grid,2025-03-29
809,5,2025-03-30,7.5,2987.91,Solar,2025-03-30
810,5,2025-03-31,9.03,3448.6,Solar,2025-03-31
811,5,2025-04-01,7.16,2232.08,Grid,2025-04-01
812,5,2025-04-02,7.23,3323.36,Grid,2025-04-02
813,5,2025-04-03,9.22,3092.34,Solar,2025-04-03
814,5,2025-04-04,9.27,3410.75,Solar,2025-04-04
815,5,2025-04-05,9.76,1189.44,Grid,2025-04-05
816,5,2025-04-06,7.85,1583.78,Grid,2025-04-06
817,5,2025-04-07,7.97,3642.79,Grid,2025-04-07
818,5,2025-04-08,5.95,3828.1,Solar,2025-04-08
819,5,2025-04-09,9.8,4116.32,Grid,2025-04-09
820,5,2025-04-10,5.81,3506.8,Grid,2025-04-10
821,5,2025-04-11,8.2,3582.95,Grid,2025-04-11
822,5,2025-04-12,8.86,4042.04,Solar,2025-04-12
823,5,2025-04-13,5.05,1941.54,Solar,2025-04-13
824,5,2025-04-14,6.14,3908.73,Solar,2025-04-14
825,5,2025-04-15,6.61,3710.16,Solar,2025-04-15
826,5,2025-04-16,5.48,2334.94,Grid,2025-04-16
827,5,2025-04-17,8.31,2762.13,Solar,2025-04-17
828,5,2025-04-18,9.6,2790.18,Grid,2025-04-18
829,5,2025-04-19,6.86,1172.75,Solar,2025-04-19
830,5,2025-04-20,9.59,2381.77,Grid,2025-04-20
831,5,2025-04-21,8.94,3573.14,Solar,2025-04-21
832,5,2025-04-22,8.28,2575.58,Grid,2025-04-22
833,5,2025-04-23,9.59,4022.46,Grid,2025-04-23
834,5,2025-04-24,5.19,4300.58,Grid,2025-04-24
835,5,2025-04-25,6.41,1591.19,Grid,2025-04-25
836,5,2025-04-26,7.18,1095.27,Grid,2025-04-26
837,5,2025-04-27,8.79,1047.43,Solar,2025-04-27
838,5,2025-04-28,9.47,2953.14,Solar,2025-04-28
839,5,2025-04-29,7.1,2124.92,Solar,2025-04-29
840,5,2025-04-30,7.49,4054.93,Grid,2025-04-30
841,5,2025-05-01,6.66,2842.26,Grid,2025-05-01
842,5,2025-05-02,5.36,4418.9,Solar,2025-05-02
843,5,2025-05-03,7.05,3656.39,Grid,2025-05-03
844,5,2025-05-04,6.66,2231.98,Solar,2025-05-04
845,5,2025-05-05,8.27,3234.33,Solar,2025-05-05
846,5,2025-05-06,6.41,1459.49,Solar,2025-05-06
847,5,2025-05-07,5.64,4541.45,Solar,2025-05-07
848,5,2025-05-08,7.61,3208.05,Solar,2025-05-08
849,5,2025-05-09,6.13,1971.61,Solar,2025-05-09
850,5,2025-05-10,5.01,2241.74,Grid,2025-05-10
851,5,2025-05-11,6.12,2459.72,Solar,2025-05-11
852,5,2025-05-12,9.24,4734.45,Grid,2025-05-12
853,5,2025-05-13,8.56,4203.32,Solar,2025-05-13
854,5,2025-05-14,6.85,3413.96,Grid,2025-05-14
855,5,2025-05-15,9.92,1501.8,Grid,2025-05-15
856,5,2025-05-16,7.95,3262.81,Solar,2025-05-16
857,5,2025-05-17,8.55,4214.73,Grid,2025-05-17
858,5,2025-05-18,7.92,2134.08,Solar,2025-05-18
859,5,2025-05-19,6.33,1014.02,Solar,2025-05-19
860,5,2025-05-20,8.57,3508.72,Solar,2025-05-20
861,5,2025-05-21,7.57,1421.03,Solar,2025-05-21
862,5,2025-05-22,9.66,4078.08,Grid,2025-05-22
863,5,2025-05-23,8.57,1008.97,Grid,2025-05-23
864,5,2025-05-24,8.64,2225.77,Solar,2025-05-24
865,5,2025-05-25,9.04,1548.93,Grid,2025-05-25
866,5,2025-05-26,9.89,3822.71,Grid,2025-05-26
867,5,2025-05-27,7.81,1888.86,Grid,2025-05-27
868,5,2025-05-28,6.9,2741.04,Grid,2025-05-28
869,5,2025-05-29,6.92,4898.98,Solar,2025-05-29
870,5,2025-05-30,5.06,2528.57,Grid,2025-05-30
871,5,2025-05-31,7.19,3979.48,Grid,2025-05-31
872,5,2025-06-01,9.09,3917.56,Grid,2025-06-01
873,5,2025-06-02,5.26,4661.79,Solar,2025-06-02
874,5,2025-06-03,9.31,2068.51,Grid,2025-06-03
875,5,2025-06-04,6.98,4885.43,Solar,2025-06-04
876,5,2025-06-05,5.79,1466.56,Grid,2025-06-05
877,5,2025-06-06,8.36,3785.78,Grid,2025-06-06
878,5,2025-06-07,8.12,4944.75,Grid,2025-06-07
879,5,2025-06-08,5.06,4027.12,Grid,2025-06-08
880,5,2025-06-09,7.74,2274.95,Solar,2025-06-09
881,5,2025-06-10,6.76,4802.5,Grid,2025-06-10
882,5,2025-06-11,8.66,3158.88,Grid,2025-06-11
883,5,2025-06-12,8.92,1113.62,Grid,2025-06-12
884,5,2025-06-13,6.66,2981.09,Solar,2025-06-13
885,5,2025-06-14,8.21,2762.89,Solar,2025-06-14
886,5,2025-06-15,5.99,1815.57,Solar,2025-06-15
887,5,2025-06-16,6.39,4595.54,Grid,2025-06-16
888,5,2025-06-17,9.9,3608.4,Grid,2025-06-17
889,5,2025-06-18,5.9,2272.62,Solar,2025-06-18
890,5,2025-06-19,8.69,2770.52,Grid,2025-06-19
891,5,2025-06-20,6.99,3191.99,Solar,2025-06-20
892,5,2025-06-21,6.34,1809.33,Grid,2025-06-21
893,5,2025-06-22,8.02,1136.77,Solar,2025-06-22
894,5,2025-06-23,9.76,2707.97,Solar,2025-06-23
895,5,2025-06-24,8.12,1690.79,Grid,2025-06-24
896,5,2025-06-25,9.83,4477.61,Solar,2025-06-25
897,5,2025-06-26,8.53,1268.8,Solar,2025-06-26
898,5,2025-06-27,6.36,3183.05,Solar,2025-06-27
899,5,2025-06-28,9.73,4045.78,Grid,2025-06-28
